net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
;;;;;;;;;;;1.77521;4.78521;0.733222;2.73122;4.82623;1.9582;0.583227;2.11523;2.29423;6.06423;2.62922;1.73921;0.771211;4.4832;1.57422;6.57523;6.79722;6.17321;4.08823;6.30022;8.7092;6.70522;5.54923;1.06823;6.92523;3.18724;8.34823;4.50321;8.00722
;;;;;;;;;;;1.89721;4.89622;0.774223;2.77222;4.87323;2.00022;0.624231;2.15523;2.37623;6.12522;2.67124;1.98222;0.853227;4.56321;1.61422;6.61724;6.89822;6.22421;4.16924;6.34221;0.180227;6.74822;5.58921;1.30823;6.96522;3.39022;8.39122;4.54323;8.04723
;;;;;;;;;;;1.93722;5.09923;0.980225;2.81723;4.92622;2.0402;0.665204;2.19823;2.45924;6.16923;2.71123;2.02322;0.893227;4.60521;1.65422;6.66922;6.93821;6.26421;4.20923;6.38322;0.340218;6.78921;5.63122;1.34822;7.00722;3.47122;8.43122;4.66723;8.09023
;;;;;;;;;;;1.97822;0.258231;1.10122;2.85722;4.97521;2.08021;0.705222;2.23822;2.49922;6.22021;2.75121;2.06322;1.05621;4.64622;1.69422;6.72122;7.03423;6.30422;4.28922;6.4282;0.460238;6.83221;5.67122;1.58821;7.04923;3.55123;8.47524;4.70723;8.13022
;;;;;;;;;;;2.01823;0.303233;1.1412;2.89823;5.08822;2.12022;0.745217;2.32023;2.53922;6.31522;2.79121;2.18621;1.09621;4.76721;1.7772;6.76122;7.09323;6.34821;4.41023;6.47024;0.500224;6.87621;5.71122;1.70823;7.08922;3.59121;8.51524;4.86922;8.17522
;;;;;;;;;;;2.05821;0.383229;1.22222;2.94121;5.16422;2.16122;0.906219;2.36122;2.58121;0.132228;2.83121;2.26622;1.13623;4.80922;1.89722;6.80222;7.14121;6.38823;4.45322;6.51023;0.580217;6.91623;5.75122;1.91022;7.13523;3.67122;8.56123;4.90923;8.25923
;;;;;;;;;;;2.10522;0.463217;1.30223;2.98121;5.23422;2.20122;0.990203;2.40122;2.62123;0.21223;2.87222;2.30622;1.17623;4.84923;1.93723;6.84323;7.2502;6.47423;4.53522;6.55323;0.620217;6.95823;5.83322;1.95022;7.18222;3.75322;8.60521;4.94923;8.29922
;;;;;;;;;;;2.14623;0.503219;1.34221;3.03022;5.40022;2.24122;1.03223;2.60223;2.66223;0.252221;2.91222;2.42823;1.33921;4.92923;2.01722;6.89223;7.30422;6.51423;4.57524;6.59322;0.820219;6.99822;5.88322;1.99023;7.22322;3.83322;8.65422;4.99123;8.3462
;;;;;;;;;;;2.19023;0.623223;1.38222;3.11123;0.219228;2.28122;1.07323;2.68422;2.70323;0.332223;2.95323;2.46923;1.57922;4.97023;2.05722;6.94421;7.36023;6.55722;4.61522;6.63321;0.900211;7.04223;5.92522;2.07021;7.26423;3.87322;8.69423;5.07123;8.38623
;;;;;;;;;;;2.23021;0.748204;1.42222;3.15221;0.259224;2.32221;1.11322;2.72722;2.74422;0.45223;2.99322;2.50922;1.73922;5.05223;2.13723;6.99223;7.40923;6.60023;4.69622;6.71723;1.10123;7.25322;5.96524;2.35223;7.31022;3.99523;8.74722;5.11124;8.42722
;;;;;;;;;;;2.27523;0.788216;1.54223;3.19421;0.300214;2.40423;1.15323;2.76922;2.7842;0.653231;3.03422;2.54922;2.06022;5.09222;2.29822;7.03723;7.49523;6.64022;4.73722;6.79723;1.18122;7.29522;6.0062;2.43222;7.35422;4.07523;8.78822;5.15122;8.47123
;;;;;;;;;;;2.31723;0.868209;1.58323;3.23623;0.340214;2.44421;1.19323;2.81023;2.8262;0.734219;3.15623;2.62922;2.10023;5.13223;2.38021;7.09321;7.55021;6.68223;4.78023;6.88122;1.22123;7.33721;6.05022;2.51222;7.39422;4.11921;8.84023;5.19122;8.51221
;;;;;;;;;;;2.39823;0.908211;1.62322;3.27622;0.381214;2.48622;1.32023;2.85021;2.90622;0.940207;3.23721;2.82922;2.22022;5.17522;2.46322;7.13522;7.67023;6.7222;4.82021;6.92121;1.26123;7.37823;6.09123;2.83523;7.43923;4.15923;8.88223;5.23424;8.56223
;;;;;;;;;;;2.48422;0.948236;1.70322;3.31722;0.421233;2.52622;1.48222;2.89324;2.94623;0.980206;3.27824;2.91021;2.30223;5.25522;2.54323;7.18223;0.356235;6.76322;4.86023;6.96221;1.46122;7.42022;6.13122;2.91724;7.48021;4.19923;8.93323;5.27422;8.61922
;;;;;;;;;;;2.52423;1.02822;1.78523;3.36022;0.461217;2.56723;1.52223;2.93621;3.06823;1.02123;3.39922;2.95222;2.34222;5.29523;2.58622;7.24623;0.396227;6.80921;4.90023;7.01121;1.50121;7.46123;6.17423;2.95923;7.52122;4.23923;8.98321;5.31723;8.66123
;;;;;;;;;;;2.56423;1.14922;1.82521;3.40122;0.502217;2.60721;1.56222;2.97622;3.15123;1.18223;3.48022;2.99222;2.38222;5.33922;2.66623;7.36223;0.516225;6.84922;4.94023;7.05222;1.58123;7.51122;6.25522;3.00023;7.57322;4.27922;9.07522;5.35723;8.70123
;;;;;;;;;;;2.70623;1.22923;1.98723;3.44523;0.664221;2.64722;1.60221;3.01721;3.23221;1.34522;3.56722;3.03223;2.46823;5.38422;2.70623;7.46221;0.716211;6.89422;4.98022;7.09224;1.86123;7.55124;6.29621;3.04022;7.61522;4.36024;9.14122;5.39822;8.74721
;;;;;;;;;;;2.75622;1.27123;2.02722;3.49623;0.704211;2.68723;1.68222;3.05722;3.31621;1.54621;3.64922;3.07421;2.50923;5.42424;2.74622;7.57022;0.916232;6.93722;5.14122;7.13721;2.18421;7.59523;6.34023;3.08024;7.65522;4.44322;9.19223;5.56023;8.79523
;;;;;;;;;;;2.79621;1.31122;2.06924;3.54123;0.744233;2.72724;1.72222;3.09721;3.36023;1.67223;3.68921;3.23922;2.54922;5.46523;2.78622;7.64322;0.996227;6.97821;5.18522;7.21923;2.22421;7.63524;6.42123;3.12022;7.69622;4.60421;9.23322;5.60023;8.84222
;;;;;;;;;;;2.84223;1.35123;2.10923;3.58122;0.784236;2.7672;1.76422;3.13723;3.40022;1.71322;3.73023;3.28123;2.59023;5.50522;2.82623;7.71522;1.07723;7.0202;5.22522;7.26023;2.26422;7.67824;6.51122;3.24021;7.73923;4.68422;9.28222;5.64121;8.88222
;;;;;;;;;;;2.88322;1.39324;2.14922;3.62423;0.987222;2.80722;1.88723;3.17823;3.44122;1.75322;3.77123;3.36523;2.63121;5.55122;2.86623;7.78021;1.31822;7.06322;5.30622;7.30422;2.38423;7.72121;6.55223;3.28222;7.77922;4.72522;9.36722;5.68122;8.92322
;;;;;;;;;;;2.92421;1.43321;2.19423;3.66822;1.02724;2.92923;1.92822;3.2212;3.48123;1.79323;3.81121;3.40522;2.67122;5.59121;2.90621;7.97122;1.4392;7.11022;5.34623;7.34822;2.54422;7.76423;6.59423;3.36322;7.81921;4.80724;9.41623;5.76223;8.97022
;;;;;;;;;;;2.97023;1.47422;2.23522;3.70922;1.06723;2.96923;2.00922;3.30223;3.52223;1.83322;3.85221;3.48521;2.75224;5.63122;3.02621;8.07222;1.56022;7.20123;5.42723;7.39321;2.58422;7.80922;6.63522;3.40323;7.87424;4.85023;0.125228;5.80323;9.01822
;;;;;;;;;;;3.05222;1.51722;2.31622;3.74923;1.19522;3.01222;2.21122;3.38524;3.64622;1.87322;3.89422;3.5262;2.83223;5.67324;3.06622;0.241225;1.68322;7.27122;5.46723;7.43823;2.62423;7.85222;6.67722;3.44321;7.92221;4.89022;0.445222;5.88723;9.07023
;;;;;;;;;;;3.09423;1.72522;2.35622;3.79823;1.27622;3.05323;2.25124;3.42723;3.68921;1.95323;3.93422;3.60624;2.87322;5.71423;3.10722;0.282209;1.92521;7.31822;5.5082;7.48723;2.66623;7.89224;6.71722;3.48424;7.96622;4.93222;0.485231;5.97021;9.11924
;;;;;;;;;;;3.13821;1.80921;2.4382;3.83821;1.31623;3.21823;2.29223;3.46823;3.72923;1.99322;3.97523;3.81224;2.99521;5.75422;3.14723;0.564224;2.00621;7.36322;5.54923;7.57924;2.70723;7.93222;6.76123;3.52523;8.01322;5.01424;0.565226;6.13022;9.17022
;;;;;;;;;;;3.18422;1.89123;2.51821;3.88121;1.3562;3.25823;2.33224;3.51222;3.81223;2.07521;4.06222;3.85223;3.03524;5.79823;3.22723;0.685218;2.08722;7.40822;5.59321;7.62321;2.78822;7.97922;6.80322;3.56623;8.09323;5.05622;0.605239;6.17123;9.21823
;;;;;;;;;;;3.2942;1.93124;2.56021;3.92122;1.48022;3.29824;2.49521;3.59322;3.85322;2.23722;4.18823;3.89324;3.19821;5.84023;3.26721;0.969211;2.16723;7.45222;5.63324;7.66723;2.82823;8.02221;6.84322;3.64623;8.19622;5.14021;0.725224;6.21124;9.25823
;;;;;;;;;;;3.33421;1.97521;2.60523;3.96122;1.52023;3.34022;2.61724;3.63322;3.89623;2.27722;4.31722;3.93323;3.28521;5.88121;3.30721;1.04922;2.24722;7.49322;5.67923;7.71123;2.8692;8.07221;6.88324;3.68821;8.24322;5.18022;0.886224;6.25122;9.31722
;;;;;;;;;;;3.37722;2.01521;2.64523;4.00322;1.64223;3.42523;2.65723;3.71422;3.93722;2.35823;4.36622;3.97621;3.36522;5.93721;3.34822;1.20923;2.28723;7.53323;5.71923;7.75623;3.07022;8.11222;6.92323;3.76923;8.28323;5.22123;1.04621;6.29121;9.38923
;;;;;;;;;;;3.41922;2.05721;2.68723;4.05622;1.68323;3.50722;2.69923;3.75422;3.97821;2.48122;4.40923;4.01823;3.40523;5.9772;3.38822;1.2492;2.32823;7.57422;5.75923;7.79923;3.11022;8.16321;7.00422;3.89122;8.35623;5.38522;1.08621;6.37523;9.44223
;;;;;;;;;;;3.46322;2.09823;2.72922;4.09721;1.80622;3.54821;2.73922;3.83523;4.01822;2.52121;4.44922;4.05823;3.44722;6.01722;3.46822;1.28923;2.36923;7.61723;5.80121;7.85022;3.15023;8.21522;7.04823;4.01222;8.41323;5.43123;1.20722;6.41723;9.48723
;;;;;;;;;;;3.53721;2.14122;2.77023;4.14722;1.84822;3.59021;2.77922;3.88121;4.05922;2.56123;4.48923;4.09921;3.52921;6.06121;3.50823;1.32923;2.44921;7.66023;5.84223;7.89922;3.1912;8.26522;7.08822;4.05322;8.46923;5.51423;1.52822;6.58123;9.54622
;;;;;;;;;;;3.58021;2.18222;2.81023;4.18922;1.88823;3.63123;2.81921;3.92224;4.09923;2.60123;4.53322;4.18222;3.6152;6.10523;3.5482;1.40922;2.57123;7.70221;5.88221;7.94122;3.2312;8.30621;7.18223;4.09424;8.51021;5.55423;1.60822;6.66422;9.61122
;;;;;;;;;;;3.67322;2.22823;2.85321;4.23422;2.01122;3.67523;2.85923;4.00623;4.14121;2.64122;4.57722;4.26623;3.65522;6.14621;3.59122;1.52923;2.61123;7.76623;5.92223;7.98122;3.27122;8.34723;7.22222;4.25623;8.55622;5.67522;1.64822;6.70523;9.65121
;;;;;;;;;;;3.72823;2.26924;2.89522;4.32022;2.13223;3.71821;2.90123;4.05722;4.23723;2.68123;4.61723;4.30823;3.69522;6.18721;3.63122;1.60923;2.69123;7.80922;5.96221;8.02822;3.31122;8.43321;7.26623;4.29622;8.59823;5.75623;1.72823;6.74522;9.70221
;;;;;;;;;;;3.77922;2.31823;2.93723;4.36822;2.17323;3.76122;2.94121;4.10122;4.27822;2.72321;4.65922;4.35222;3.73822;6.22921;3.71123;1.65023;2.73223;7.85423;6.00224;8.07321;3.35124;8.47323;7.30822;4.37823;8.65523;5.80322;1.92821;6.78722;9.74623
;;;;;;;;;;;3.82723;2.36022;2.97724;4.41822;2.25823;3.80922;2.98221;4.18122;4.35922;2.80323;4.78921;4.44121;3.82221;6.27122;3.79123;1.73023;2.77521;7.94823;6.04223;8.11622;3.39221;8.53024;7.35021;4.46022;8.70323;5.84723;2.00822;6.82723;9.88622
;;;;;;;;;;;3.87621;2.40223;3.01822;4.46921;2.29822;3.85822;3.02523;4.26321;4.40224;2.84422;4.8742;4.48422;3.99022;6.31223;3.83124;1.89023;2.86023;8.00322;6.08223;8.15623;3.43222;8.58124;7.44222;4.54022;8.77921;5.88722;2.0482;6.86723;0.219212
;;;;;;;;;;;3.98923;2.44321;3.05822;4.52423;2.33821;3.89823;3.06823;4.30324;4.44224;2.92622;4.91821;4.52722;4.03123;6.35223;3.87123;1.93023;2.94023;8.04922;6.20322;8.20022;3.47221;8.63022;7.48222;4.62023;8.91224;5.92823;2.16824;6.91223;0.299216
;;;;;;;;;;;4.05321;2.48322;3.09823;4.58822;2.37924;3.93823;3.10822;4.34722;4.48323;2.96622;4.96223;4.56722;4.07322;6.41824;3.91122;2.01223;2.98022;8.09023;6.33522;8.30123;3.51222;8.70923;7.52322;4.70121;9.01922;5.96823;2.20821;6.95322;0.539211
;;;;;;;;;;;4.14322;2.52421;3.14122;4.68023;2.42022;3.98122;3.15021;4.42823;4.61122;3.00621;5.00422;4.60723;4.11423;6.50622;3.95222;2.05222;3.0222;8.14422;6.37723;8.34323;3.55222;8.76222;7.56523;4.78123;0.658229;6.00821;2.32822;7.03622;1.09922
;;;;;;;;;;;4.18322;2.60723;3.18323;4.73622;2.46023;4.06423;3.27622;4.46921;4.65221;3.08823;5.04821;4.64723;4.15621;6.55322;4.08024;2.09221;3.34523;0.339223;6.41822;8.38721;3.79622;8.80223;7.64821;4.86123;0.738229;6.05022;2.40823;7.12223;1.21924
;;;;;;;;;;;4.22721;2.64923;3.22421;4.79023;2.50122;4.12023;3.39822;4.55222;4.69823;3.12822;5.09223;4.68924;4.23722;6.60121;4.16221;2.13223;3.42622;0.419229;6.45923;8.42822;3.83623;8.86422;7.73522;4.90122;0.858216;6.09122;2.49024;7.16322;1.2592
;;;;;;;;;;;0.0882139;2.69323;3.26922;4.83622;2.54121;4.16224;3.43923;4.59222;4.73822;3.16823;5.13223;4.73022;4.39922;6.64223;4.20222;2.25322;3.46622;0.580222;6.54524;8.49222;3.87723;8.93123;7.78522;4.94222;0.898219;6.13121;2.53023;7.21222;1.46021
;;;;;;;;;;;0.128231;2.82424;3.35522;4.87721;2.58121;4.24922;3.52221;4.63322;4.78023;3.21021;5.17322;4.77222;4.47922;6.68222;4.24521;2.37423;3.50723;0.740227;6.58523;8.55523;3.95722;8.97622;7.82622;4.98322;0.938217;6.17323;2.57023;7.25223;1.50023
;;;;;;;;;;;0.168211;2.87122;3.39523;4.92122;2.62324;4.28922;3.61321;4.67323;4.82022;3.33321;5.21622;4.81222;4.52222;6.79022;4.28522;2.49621;3.54722;0.941207;6.62822;8.61623;4.07723;9.03623;7.86922;5.02423;1.13822;6.25323;2.61021;7.29622;2.14123
;;;;;;;;;;;0.249216;2.91122;3.44423;4.99922;2.66322;4.37723;3.65323;4.71921;4.86022;3.41822;5.25722;4.85222;4.56224;6.84822;4.3662;2.53622;3.58923;1.02223;6.67222;8.68723;4.11822;9.09824;7.91621;5.06422;1.61923;6.29321;2.65124;7.33822;2.26123
;;;;;;;;;;;0.289223;2.95523;3.48422;5.04722;2.70522;4.41823;3.69823;4.76022;4.90222;3.45822;5.30022;4.89222;4.60223;6.89022;4.40622;2.61623;3.62922;1.06222;6.71222;8.75021;4.15822;9.15822;7.97022;5.10422;1.78022;6.34022;2.73224;7.37823;2.42221
;;;;;;;;;;;0.373212;3.00021;3.56822;5.13223;2.74621;4.45822;3.73924;4.80123;4.94222;3.49822;5.34124;4.93323;4.64323;6.93522;4.44621;2.69823;3.67223;1.22222;6.76022;8.79023;4.32222;9.31722;8.01022;5.2652;1.82022;6.38223;2.77222;7.42022;2.74224
;;;;;;;;;;;0.414209;3.04521;3.60823;5.17422;2.78723;4.49822;3.78023;4.84122;5.02323;3.53921;5.38422;4.97523;4.72622;6.99721;4.48623;2.85923;3.71323;1.34222;6.80622;8.97722;4.40223;9.36622;8.06123;5.30622;1.86022;6.42423;2.89322;7.46222;2.82222
;;;;;;;;;;;0.454219;3.10923;3.65023;5.31423;2.83323;4.57921;3.87322;4.88221;5.07724;3.57923;5.43023;5.02623;4.76622;7.04323;4.56823;2.89923;3.75322;1.38223;6.84621;0.247223;4.44221;0.248236;8.10322;5.34622;1.98021;6.4642;3.01323;7.50322;2.90322
;;;;;;;;;;;0.541211;3.14923;3.69622;0.284207;2.87321;4.62423;3.91323;4.92321;5.12122;3.61923;5.47022;5.06922;4.80721;7.09622;4.60822;2.93922;3.83323;1.50223;6.88823;0.367209;4.48222;0.409207;8.18822;5.58623;2.18122;6.50822;3.05322;7.58423;2.94322
;;;;;;;;;;;0.621224;3.18922;3.73723;0.324219;2.91423;4.66521;3.95523;4.96423;5.16423;3.65922;5.51021;5.15222;4.84821;7.14922;4.68921;3.06323;3.87322;1.58222;6.93224;0.44721;4.5662;0.449233;8.23423;5.62622;2.26121;6.54821;3.09322;7.62422;2.98323
;;;;;;;;;;;0.661223;3.23822;3.78323;0.365217;2.99822;4.73322;3.99622;5.00623;5.20722;3.78322;5.55223;5.19322;4.88823;7.19723;4.73522;3.10321;3.95522;1.78322;6.97624;0.487225;4.60721;0.649234;8.27922;5.66622;2.30122;6.59022;3.13321;7.66422;3.10322
;;;;;;;;;;;0.702224;3.27922;3.82623;0.406219;3.04122;4.77723;4.03622;5.05522;5.24822;3.82622;5.59921;5.24223;4.92822;7.38021;4.85924;3.18323;3.99722;1.86423;7.01721;0.609224;4.64722;0.769222;8.37422;5.70622;2.34123;6.71123;3.17323;7.75022;3.18323
;;;;;;;;;;;0.78622;3.32522;3.87321;0.446219;3.08223;4.81922;4.07622;5.09523;5.30021;3.86722;5.64022;5.28422;4.96822;7.43021;4.90023;3.30522;4.08222;1.90522;7.06123;0.809238;4.68722;1.01022;8.42723;5.78723;2.46222;6.75821;3.25323;7.79022;3.26422
;;;;;;;;;;;0.826228;3.36922;3.91621;0.486207;3.12524;4.86322;4.11622;5.13523;5.34622;3.95123;5.68721;5.32422;5.01222;0.307226;4.94222;3.38623;4.12221;2.06522;7.10222;1.0492;4.76722;1.29122;8.47424;5.82722;2.50223;6.80022;3.37422;7.83021;3.30524
;;;;;;;;;;;0.868225;3.41122;3.95623;0.686222;3.16523;4.90424;4.15722;5.17623;5.38922;3.99822;5.73122;5.36521;5.05322;0.387215;4.98222;3.42823;4.20423;2.14622;7.14422;1.16922;4.80823;1.69322;8.53522;5.86822;2.78221;6.84123;3.49423;7.87222;3.34623
;;;;;;;;;;;0.908233;3.45221;3.99822;0.726211;3.29223;4.95023;4.19923;5.22321;5.42921;4.0382;5.77121;5.44623;5.09622;0.467225;5.02322;3.46922;4.32423;2.22722;7.1962;1.20923;4.84821;1.77523;8.59121;5.95122;2.94322;6.88621;3.65623;7.91523;3.46623
;;;;;;;;;;;0.948214;3.53722;4.03822;0.766226;3.33322;4.99623;4.28021;5.26322;5.47022;4.08021;5.81322;5.48821;5.13722;0.507234;5.06422;3.63124;4.36422;2.50822;7.23621;1.36921;4.88923;1.97723;8.64522;5.99322;2.9832;6.92622;3.69622;7.95523;3.54722
;;;;;;;;;;;0.988226;3.58421;4.08123;0.806221;3.41423;5.04723;4.32423;5.30621;5.51621;4.12121;5.85422;5.53221;5.18221;0.547222;5.10421;3.7112;4.44621;2.58821;7.28022;1.40923;4.92922;2.13723;8.71723;6.07422;3.02422;6.96721;3.73721;8.00323;3.58723
;;;;;;;;;;;1.02822;3.62522;4.12124;0.886231;3.45421;5.12723;4.37823;5.3542;5.62421;4.16123;5.89822;5.57823;5.22523;0.627228;5.14622;3.83121;4.48623;2.62823;7.32021;1.44922;5.01023;2.29922;8.85822;6.11424;3.26623;7.00721;3.77721;8.04722;3.63023
;;;;;;;;;;;1.06821;3.66523;4.1652;0.96621;3.51124;5.18222;4.50723;5.39823;5.68523;4.20124;5.93921;5.62121;5.26622;0.788224;5.18721;3.91522;4.56922;2.66821;7.36122;1.49022;5.05022;2.54122;8.90924;6.19621;3.30723;7.04722;3.81723;8.08922;3.67022
;;;;;;;;;;;1.10822;3.70621;4.21322;1.08723;3.55221;5.27323;4.55022;5.44023;5.73323;4.24323;5.98023;5.66123;5.34923;0.828219;5.22821;3.95521;4.68922;2.70822;7.42923;1.53022;5.17423;2.58323;9.15223;6.23622;3.34723;7.14422;3.85723;8.13022;3.71121
;;;;;;;;;;;1.15123;3.74723;4.25723;1.12823;3.60123;5.32222;4.59223;5.48023;5.78822;4.32521;6.02522;5.70122;5.39322;0.868226;5.35322;3.99922;4.89222;2.83223;7.47323;1.65022;5.21422;2.62321;0.365222;6.27621;3.38722;7.18523;3.97822;8.17023;3.75322
;;;;;;;;;;;1.19122;3.79823;4.29922;1.17022;3.69221;5.36223;4.63323;5.52523;5.83522;4.37122;6.07923;5.74523;5.43322;0.908233;5.47422;4.03922;4.93522;2.87223;7.51522;1.69022;5.30023;2.82323;0.485218;6.35622;3.43123;7.22624;4.01823;8.21023;3.87422
;;;;;;;;;;;1.23223;3.83921;4.33923;1.21023;3.73623;5.4532;4.68722;5.57122;5.87522;4.41222;6.12223;5.88723;5.47321;0.989214;5.56022;4.24322;5.01623;3.03322;7.56321;1.85221;5.34022;2.90322;0.605225;6.39721;3.47223;7.26623;4.05823;8.25122;3.91522
;;;;;;;;;;;1.27323;3.8962;4.38522;1.25222;3.77823;5.51722;4.73823;5.61622;5.94423;4.45223;6.16322;5.93223;5.63822;1.10921;5.60022;4.36723;5.05623;3.07821;7.61422;1.93223;5.38122;2.94322;0.965222;6.43724;3.59223;7.30624;4.13922;8.29923;3.95522
;;;;;;;;;;;1.31321;3.94821;4.43121;1.33323;3.82022;5.56622;4.78023;5.65923;5.99222;4.49221;6.22021;5.98122;5.68821;1.19021;5.68123;4.40822;5.09824;3.19922;7.65422;2.01323;5.42222;3.06522;1.00522;6.56323;3.63221;7.34722;4.21922;8.34122;4.07722
;;;;;;;;;;;1.35521;3.99523;4.47822;1.41422;3.86122;5.61023;4.83021;5.69922;6.15323;4.53224;6.27323;6.02122;5.72822;1.27022;5.72223;4.48822;5.17923;3.23922;7.69623;2.05323;5.46224;3.10523;1.16521;6.60522;3.67222;7.39523;4.30122;8.38123;4.15823
;;;;;;;;;;;1.43721;4.05323;4.51823;1.45421;3.90521;5.68522;4.87522;5.74422;0.402223;4.62122;6.33322;6.07321;5.77823;1.31023;5.76222;4.52823;5.22723;3.27923;7.7372;2.13323;5.66923;3.18622;1.32622;6.64522;3.91222;7.43821;4.34122;8.42721;4.27821
;;;;;;;;;;;1.55922;4.09822;4.57023;1.49423;3.94523;5.75422;4.91921;5.78421;0.483219;4.66321;6.38122;6.12323;5.82222;1.35024;5.80322;4.61121;5.2672;3.31923;7.86024;2.17322;5.71122;3.3862;1.40623;6.72623;3.99423;7.47921;4.38122;8.47222;4.32022
;;;;;;;;;;;1.63923;4.14922;4.61223;1.53423;3.98821;5.81021;4.95923;5.87221;0.603211;4.70523;6.42921;6.19122;5.86623;1.39024;5.89022;4.65424;5.30723;3.35922;7.91822;2.21322;5.83422;3.46722;1.44622;6.76722;4.07623;7.52322;4.42122;8.51723;4.40021
;;;;;;;;;;;1.72223;4.19522;4.65922;1.57423;4.02823;0.469235;4.99922;5.92422;0.767222;4.74821;6.47423;6.23121;5.95122;1.59122;5.93723;4.69523;5.34721;3.40123;7.96423;2.33322;5.87922;3.54723;1.76822;6.80722;4.11622;7.56424;4.50323;8.57423;4.44022
;;;;;;;;;;;1.76423;4.23922;4.71321;1.61423;4.11322;0.509229;5.05624;5.96421;0.848204;4.79023;6.52124;6.27122;6.00621;1.63123;6.06621;4.73823;5.38923;3.44122;8.02122;2.41522;5.92223;3.58722;1.96823;6.89722;4.15622;7.60521;4.54422;8.62223;4.52022
;;;;;;;;;;;1.80621;4.27922;4.75323;1.65421;4.15323;0.632209;5.09621;6.05924;0.888223;4.83223;6.56222;6.31324;6.04922;1.75521;6.11221;4.78122;5.47123;3.48222;8.07822;2.45722;6.01022;3.66824;2.00822;6.94022;4.19622;7.65021;4.70522;8.66321;4.56021
;;;;;;;;;;;1.88721;4.33722;4.79324;1.69521;4.19321;0.673221;5.13622;6.12521;0.97023;4.87322;6.61922;6.37323;6.09223;1.79522;6.15722;4.82321;5.51224;3.52222;8.12321;2.49721;6.05024;3.70823;2.08921;6.98423;4.43724;7.69021;4.74523;8.7042;4.68321
;;;;;;;;;;;1.93121;4.38223;4.83423;1.81622;4.23322;0.794227;5.18422;6.19422;1.01122;4.92022;6.66322;6.42123;6.14321;1.83522;6.19724;4.86422;5.55522;3.64521;8.16822;2.57722;6.13224;3.74823;2.12921;7.02523;4.52021;7.73122;4.78522;8.75022;4.72323
;;;;;;;;;;;1.97423;4.50723;4.87522;1.85821;4.27723;0.874222;5.23224;6.29723;1.05122;4.96423;6.79823;6.47622;6.19422;1.95523;6.24023;4.95523;5.60022;3.68523;8.23323;2.81823;6.17223;3.91123;2.41023;7.07022;4.60122;7.77523;4.94523;8.82322;4.76322
;;;;;;;;;;;2.01423;4.55923;4.91622;1.89821;4.33123;0.956214;5.28022;6.34222;1.09223;5.00423;6.92622;6.51821;6.23421;1.99922;6.28722;4.99722;5.64023;3.72522;8.33824;2.85823;6.29621;3.9512;2.49122;7.11023;4.68122;7.81923;4.98522;8.86823;4.84322
;;;;;;;;;;;2.05723;4.6122;4.99622;1.97822;4.37622;0.996225;5.32422;6.39923;1.13323;5.04722;6.97121;6.57922;6.33222;2.16023;6.32822;5.03722;5.68021;3.76723;8.57423;2.89823;6.34122;4.07323;2.69223;7.15924;4.72122;7.86023;5.18922;8.92622;4.88323
;;;;;;;;;;;2.09921;4.71421;5.05321;2.01921;4.42123;1.07723;5.38924;6.48321;1.17423;5.09322;0.210216;6.63921;6.37322;2.2402;6.37021;5.08222;5.72522;3.88823;0.329219;2.93822;6.38322;4.11322;2.73322;7.20121;4.76122;7.90522;5.30923;8.98523;4.92323
;;;;;;;;;;;2.13923;4.79723;5.12623;2.05922;4.47223;1.11723;5.45823;6.55924;1.21722;5.13422;0.370232;6.73423;6.42222;2.28021;6.41122;5.12322;5.85522;3.92822;0.37023;3.01922;6.42323;4.27322;2.89522;7.26723;4.80121;7.94521;5.47021;9.02923;4.96522
;;;;;;;;;;;2.18123;4.85623;5.33923;2.09921;4.51823;1.15723;5.55023;6.67623;1.25723;5.18023;0.650235;6.78222;6.47422;2.36121;6.45523;5.16323;5.89822;3.97023;0.410219;3.09922;6.46523;4.31322;2.97621;7.35024;4.84222;7.98723;5.51123;9.08421;5.08623
